Name,Powerstate,Template,Config status,DNS Name,Connection state,Guest state,Heartbeat,Consolidation Needed,PowerOn,Suspend time,Change Version,CPU,Memory,RAM,NICs,Disks,Network #1,Network #2,Network #3,Network #4,Num Monitors,Video Ram KB,Resource pool,Folder,vApp,DAS protection,FT State,FT Latency,FT Bandwidth,FT Sec. Latency,Provisioned MB,SpaceGB,In Use MB,Unshared MB,HA Restart Priority,HA Isolation Response,HA VM Monitoring,Cluster rule(s),Cluster rule name(s),Boot Required,Boot delay,Boot retry delay,Boot retry enabled,Boot BIOS setup,Firmware,HW version,HW upgrade status,HW upgrade policy,HW target,Path,Annotation,SRM-com.vmware.vcDr:::protected,VRM Owner,vrmManagedMachine,XtremSW administration,Datacenter,Cluster,Host,OS according to the configuration file,OS,VM ID,VM UUID,VI SDK Server type,VI SDK API Version,VI SDK Server,VI SDK UUID
dca-pro1281,poweredOn,FALSE,green,dca-pro1281.dtenet.com,connected,running,green,FALSE,9/7/2018 16:39,,2018-09-07T20:39:36.648217Z,64,"49,152",48,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-ESRI/Resources,,,TRUE,notConfigured,gray,-1,-1,"305,544",298,"305,544","256,000",medium,none,vmMonitoringOnly,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO2-ADC-514f0c5df3000004] dca-pro1281/dca-pro1281.vmx,,,,,,ADC,ADC-ESRI,vm169ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1731,423f5f63-fd58-484c-ffc1-86ac94b3432c,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1282,poweredOn,FALSE,green,dca-pro1282.dtenet.com,connected,running,green,FALSE,9/7/2018 15:51,,2018-09-07T19:50:45.682653Z,64,"49,152",48,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-ESRI/Resources,,,TRUE,notConfigured,gray,-1,-1,"305,475",298,"305,475","256,000",medium,none,vmMonitoringOnly,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO2-ADC-514f0c5df3000003] dca-pro1282/dca-pro1282.vmx,,,,,,ADC,ADC-ESRI,vm163ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1733,423f05d4-fbe4-af4e-9f14-a023e8c15e55,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1301,poweredOn,FALSE,green,dca-pro1301.dtenet.com,connected,running,green,FALSE,11/12/2018 21:31,,2018-11-13T02:31:37.509079Z,4,"8,192",8,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Production,,,TRUE,notConfigured,gray,-1,-1,"110,759",108,"110,759","102,400",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00052] dca-pro1301/dca-pro1301.vmx,,,,,,ADC,ADC-Windows,vm172ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1753,423f1def-3d4b-9512-ee1e-c655bdb2c5dc,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1306,poweredOn,FALSE,green,dca-pro1306,connected,running,green,FALSE,9/18/2018 10:54,,2018-09-18T14:54:24.614065Z,4,"8,192",8,1,2,ADC-DMZ-NetMotion,,,,1,"4,096",/ADC-DMZ/ADC-DMZ-Internet/Resources,,,TRUE,notConfigured,gray,-1,-1,"110,764",108,"110,764","102,400",medium,none,vmMonitoringOnly,,,FALSE,0,"10,000",FALSE,FALSE,bios,8,none,never,,[LUN_10] dca-pro1306/dca-pro1306.vmx,,,,,,ADC-DMZ,ADC-DMZ-Internet,vm154ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-2077,42288a6b-4cfe-f745-3229-61ebdf5498f7,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1307,poweredOn,FALSE,green,dca-pro1307,connected,running,green,FALSE,9/18/2018 9:10,,2018-09-18T13:10:00.287939Z,4,"8,192",8,1,2,ADC-DMZ-NetMotion,,,,1,"4,096",/ADC-DMZ/ADC-DMZ-Internet/Resources,,,TRUE,notConfigured,gray,-1,-1,"110,836",108,"110,836","102,400",medium,none,vmMonitoringOnly,,,FALSE,0,"10,000",FALSE,FALSE,bios,8,none,never,,[LUN_10] dca-pro1307/dca-pro1307.vmx,,,,,,ADC-DMZ,ADC-DMZ-Internet,vm153ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-2084,4228dc88-61bc-8088-fcdc-f067c633106e,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1332,poweredOn,FALSE,green,dca-pro1332.dtenet.com,connected,running,green,FALSE,11/13/2018 21:30,,2018-11-14T02:30:33.937102Z,4,"8,192",8,1,2,Primary-OTV,,,,1,"8,192",/ADC/ADC-Windows/Resources/Production,,,TRUE,notConfigured,gray,-1,-1,"161,982",158,"161,982","153,602",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00025] dca-pro1332/dca-pro1332.vmx,,,,,,ADC,ADC-Windows,vm107ad.dteco.com,Microsoft Windows Server 2008 R2 (64-bit),Microsoft Windows Server 2008 R2 (64-bit),vm-2132,423f0037-eee2-9e3b-0eae-22e349067c30,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1333,poweredOn,FALSE,green,dca-pro1333.dtenet.com,connected,running,green,FALSE,11/14/2018 0:07,,2018-11-14T05:07:41.835874Z,10,"8,192",8,1,2,Primary-OTV,,,,1,"8,192",/ADC/ADC-Windows/Resources/Production,,,TRUE,notConfigured,gray,-1,-1,"110,788",108,"110,788","102,402",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00011] dca-pro1333/dca-pro1333.vmx,,,,,,ADC,ADC-Windows,vm172ad.dteco.com,Microsoft Windows Server 2008 R2 (64-bit),Microsoft Windows Server 2008 R2 (64-bit),vm-2134,423f7a3a-793b-cf31-b4f4-af6ad02ee36e,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1336,poweredOn,FALSE,green,dca-pro1336.dtenet.com,connected,running,green,FALSE,11/14/2018 8:21,,2018-11-14T13:21:30.971428Z,4,"8,192",8,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Production,,,TRUE,notConfigured,gray,-1,-1,"161,959",158,"161,959","153,600",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-ALL-Provisioning-514f0c5c70a00026] dca-pro1336/dca-pro1336.vmx,,,,,,ADC,ADC-Windows,vm173ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1940,422829a0-74c3-d9d5-e24d-05b8a3122d2c,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1337,poweredOn,FALSE,green,dca-pro1337.dtenet.com,connected,running,green,FALSE,11/13/2018 21:36,,2018-11-14T02:35:57.650097Z,4,"8,192",8,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Production,,,TRUE,notConfigured,gray,-1,-1,"161,959",158,"161,959","153,600",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-ALL-Provisioning-514f0c5c70a00026] dca-pro1337/dca-pro1337.vmx,,,,,,ADC,ADC-Windows,vm134ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1941,4228eb55-d4fe-af0c-29e6-35648bd3da70,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1340,poweredOn,FALSE,green,dca-pro1340.dtenet.com,connected,running,green,FALSE,11/13/2018 23:06,,2018-11-14T04:05:36.874373Z,4,"8,192",8,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Production,,,TRUE,notConfigured,gray,-1,-1,"161,973",158,"161,973","153,614",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00010] dca-pro1340/dca-pro1340.vmx,,,,,,ADC,ADC-Windows,vm110ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1863,423fd730-b6f0-3615-6bdc-9a76c492d81c,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1341,poweredOn,FALSE,green,dca-pro1341.dtenet.com,connected,running,green,FALSE,11/14/2018 4:25,,2018-11-14T09:25:36.864393Z,4,"8,192",8,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Production,,,TRUE,notConfigured,gray,-1,-1,"161,973",158,"161,973","153,614",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00012] dca-pro1341/dca-pro1341.vmx,,,,,,ADC,ADC-Windows,vm109ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1864,423fc113-610b-abf3-21d9-d7842389d194,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1344,poweredOn,FALSE,green,dca-pro1344.dtenet.com,connected,running,green,FALSE,11/1/2018 9:08,,2018-11-01T13:08:30.60743Z,2,"16,384",16,1,6,Primary-OTV,,,,1,"4,096",/ADC/ADC-MSSQL/Resources/Production,,,TRUE,notConfigured,gray,-1,-1,"589,990",576,"589,990","573,440",medium,none,vmMonitoringOnly,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00023] dca-pro1344/dca-pro1344.vmx,,,,,,ADC,ADC-MSSQL,vm098ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1868,423f3159-c9c4-54c3-78a2-18091d49a15c,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1345,poweredOff,FALSE,green,,connected,notRunning,gray,FALSE,,,2018-09-14T20:58:37.162736Z,6,"16,384",16,0,0,,,,,1,"4,096",/ADC/ADC-Windows/Resources/Production,,,,notConfigured,gray,-1,-1,"17,186",17,0,0,medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-ALL-Provisioning-514f0c5c70a00026] dca-pro1345/dca-pro1345.vmx,,,,,,ADC,ADC-Windows,vm132ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-2320,423f900e-3a86-adb7-17ca-3fc1c9d5d16b,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1346,poweredOn,FALSE,green,dca-pro1346.dtenet.com,connected,running,green,FALSE,11/13/2018 10:33,,2018-11-13T15:32:58.233536Z,1,"4,096",4,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Production,,,TRUE,notConfigured,gray,-1,-1,"106,660",104,"106,660","102,400",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00012] dca-pro1346/dca-pro1346.vmx,,,,,,ADC,ADC-Windows,vm107ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1890,423f3678-e9ac-9df0-8fe5-701ff632f9fa,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1351,poweredOn,FALSE,green,dca-pro1351.dtenet.com,connected,running,green,FALSE,11/14/2018 10:51,,2018-11-14T15:50:59.778132Z,2,"4,096",4,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Production,,,TRUE,notConfigured,gray,-1,-1,"106,661",104,"106,661","102,400",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00035] dca-pro1351/dca-pro1351.vmx,,,,,,ADC,ADC-Windows,vm173ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1907,423fa92b-e731-6cc8-5d94-27065c540889,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1352,poweredOff,FALSE,green,,connected,notRunning,gray,FALSE,,,2018-09-14T20:34:06.001875Z,4,"16,384",16,0,0,,,,,1,"4,096",/ADC/ADC-Windows/Resources/Production,,,,notConfigured,gray,-1,-1,"17,184",17,0,0,medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-ALL-Provisioning-514f0c5c70a00026] dca-pro1352/dca-pro1352.vmx,,,,,,ADC,ADC-Windows,vm109ad.dteco.com,Microsoft Windows Server 2012 (64-bit),,vm-2328,423f5a20-7ce5-f9b1-a51f-c3d208b0d46f,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1353,poweredOff,FALSE,green,,connected,notRunning,gray,FALSE,,,2018-09-14T20:34:07.226978Z,8,"12,288",12,0,0,,,,,1,"4,096",/ADC/ADC-Windows/Resources/Production,,,,notConfigured,gray,-1,-1,"13,092",13,0,0,medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-ALL-Provisioning-514f0c5c70a00026] dca-pro1353/dca-pro1353.vmx,,,,,,ADC,ADC-Windows,vm109ad.dteco.com,Microsoft Windows Server 2012 (64-bit),,vm-2563,423f4f15-fbad-c201-a763-729199b8bf0c,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1354,poweredOff,FALSE,green,,connected,notRunning,gray,FALSE,,,2018-09-14T20:21:00.777948Z,8,"12,288",12,0,0,,,,,1,"4,096",/ADC/ADC-Windows/Resources/Production,,,,notConfigured,gray,-1,-1,"13,092",13,0,0,medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-ALL-Provisioning-514f0c5c70a00026] dca-pro1354/dca-pro1354.vmx,,,,,,ADC,ADC-Windows,vm110ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-2329,423fdc75-99a6-84eb-8a96-3a8ef5c2535d,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1355,poweredOff,FALSE,green,,connected,notRunning,gray,FALSE,,,2018-09-24T19:29:51.024776Z,8,"14,336",14,0,0,,,,,1,"4,096",/ADC/ADC-Windows/Resources/Production,,,,notConfigured,gray,-1,-1,"15,140",15,0,0,medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-ALL-Provisioning-514f0c5c70a00026] dca-pro1355/dca-pro1355.vmx,,,,,,ADC,ADC-Windows,vm133ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-2325,423f307a-b418-732f-8b78-ce2131b9652c,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1356,poweredOff,FALSE,green,,connected,notRunning,gray,FALSE,,,2018-09-24T19:29:51.247893Z,8,"14,336",14,0,0,,,,,1,"4,096",/ADC/ADC-Windows/Resources/Production,,,,notConfigured,gray,-1,-1,"15,140",15,0,0,medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-ALL-Provisioning-514f0c5c70a00026] dca-pro1356/dca-pro1356.vmx,,,,,,ADC,ADC-Windows,vm133ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-2327,423f17ab-c05b-8a3a-5ff4-7e562d9b3bef,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1359,poweredOn,FALSE,green,dca-pro1359.dtenet.com,connected,running,green,FALSE,11/14/2018 6:41,,2018-11-14T11:40:32.722664Z,4,"16,384",16,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Production,,,TRUE,notConfigured,gray,-1,-1,"374,951",366,"374,951","358,400",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[SRM-006C9-00688] dca-pro1359/dca-pro1359.vmx,,vm-1924,,,,ADC,ADC-Windows,vm173ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1924,423fce51-cc86-da59-afb6-23e92228f8f7,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1364,poweredOn,FALSE,green,dca-pro1364.dtenet.com,connected,running,green,FALSE,11/13/2018 9:27,,2018-11-13T14:27:10.722356Z,4,"16,384",16,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Production,,,TRUE,notConfigured,gray,-1,-1,"231,591",226,"231,591","215,040",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00010] dca-pro1364/dca-pro1364.vmx,,,,,,ADC,ADC-Windows,vm172ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1925,423ff4d7-901f-8698-0792-1ea05e2cc11c,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1367,poweredOn,FALSE,green,dca-pro1367.dtenet.com,connected,running,green,FALSE,9/17/2018 11:00,,2018-09-17T14:58:54.299189Z,4,"16,384",16,1,6,Primary-OTV,,,,1,"4,096",/ADC/ADC-MSSQL/Resources/Production,,,TRUE,notConfigured,gray,-1,-1,"866,487",846,"866,487","849,920",medium,none,vmMonitoringOnly,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00024] dca-pro1367/dca-pro1367.vmx,,,,,,ADC,ADC-MSSQL,vm098ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1928,423fe00c-5838-58a4-73f8-8defac7da5f6,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1379,poweredOn,FALSE,green,dca-pro1379.dtenet.com,connected,running,green,FALSE,9/17/2018 10:59,,2018-09-17T14:58:54.220767Z,2,"6,144",6,1,6,Primary-OTV,,,,1,"4,096",/ADC/ADC-MSSQL/Resources/Production,,,TRUE,notConfigured,gray,-1,-1,"262,317",256,"262,317","256,000",medium,none,vmMonitoringOnly,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a0005d] dca-pro1379/dca-pro1379.vmx,,,,,,ADC,ADC-MSSQL,vm098ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-1958,423f355a-1f12-e01f-d343-2e5254061b3c,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1380,poweredOff,FALSE,green,,connected,notRunning,gray,FALSE,,,2018-09-13T20:57:45.769855Z,8,"8,192",8,0,0,,,,,1,"4,096",/ADC/ADC-Windows/Resources/Production,,,,notConfigured,gray,-1,-1,"8,996",9,0,0,medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-ALL-Provisioning-514f0c5c70a00026] dca-pro1380/dca-pro1380.vmx,,,,,,ADC,ADC-Windows,vm107ad.dteco.com,Microsoft Windows Server 2012 (64-bit),,vm-2509,423f76f1-4c51-9812-87e0-897bb7176929,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1381,poweredOff,FALSE,green,,connected,notRunning,gray,FALSE,,,2018-09-14T20:34:07.004605Z,4,"8,192",8,0,0,,,,,1,"4,096",/ADC/ADC-Windows/Resources/Production,,,,notConfigured,gray,-1,-1,"8,992",9,0,0,medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-ALL-Provisioning-514f0c5c70a00026] dca-pro1381/dca-pro1381.vmx,,,,,,ADC,ADC-Windows,vm109ad.dteco.com,Microsoft Windows Server 2012 (64-bit),,vm-2318,423fe788-c667-b43d-9f52-63bb44424311,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1386,poweredOff,FALSE,green,,connected,notRunning,gray,FALSE,,,2018-09-13T20:57:45.775941Z,4,"32,768",32,0,0,,,,,1,"4,096",/ADC/ADC-Windows/Resources/Production,,,,notConfigured,gray,-1,-1,"33,568",33,0,0,medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,8,none,never,,[XIO-ADC-ALL-Provisioning-514f0c5c70a00026] dca-pro1386/dca-pro1386.vmx,,,,,,ADC,ADC-Windows,vm107ad.dteco.com,Microsoft Windows Server 2012 (64-bit),,vm-2299,423f3967-f8a4-ca1a-70c4-8844bcf221cf,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1387,poweredOff,FALSE,green,,connected,notRunning,gray,FALSE,,,2018-09-24T19:29:41.636267Z,4,"32,768",32,0,0,,,,,1,"4,096",/ADC/ADC-Windows/Resources/Production,,,,notConfigured,gray,-1,-1,"33,568",33,0,0,medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,8,none,never,,[XIO-ADC-ALL-Provisioning-514f0c5c70a00026] dca-pro1387/dca-pro1387.vmx,,,,,,ADC,ADC-Windows,vm106ad.dteco.com,Microsoft Windows Server 2012 (64-bit),,vm-2300,423fbc34-a26d-bcbb-5fdc-00d4f97274bb,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1388,poweredOff,FALSE,green,,connected,notRunning,gray,FALSE,,,2018-09-14T20:34:07.755567Z,4,"32,768",32,0,0,,,,,1,"4,096",/ADC/ADC-Windows/Resources/Production,,,,notConfigured,gray,-1,-1,"33,568",33,0,0,medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,8,none,never,,[XIO-ADC-ALL-Provisioning-514f0c5c70a00026] dca-pro1388/dca-pro1388.vmx,,,,,,ADC,ADC-Windows,vm109ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-2301,423f6aea-53ca-b995-3a07-77620b258cfd,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1393,poweredOn,FALSE,green,dca-pro1393.dtenet.com,connected,running,green,FALSE,11/14/2018 8:55,,2018-11-14T13:55:33.876246Z,2,"8,192",8,1,2,Primary-OTV,,,,1,"4,096",/ADC/ADC-Windows/Resources/Production,,,TRUE,notConfigured,gray,-1,-1,"264,357",258,"264,357","256,000",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a0005c] dca-pro1393/dca-pro1393.vmx,,,,,,ADC,ADC-Windows,vm110ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-2069,423fdaf5-bd36-e08d-6c5a-bdccd2b80559,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1396,poweredOff,FALSE,green,,connected,notRunning,gray,FALSE,,,2018-09-24T19:29:41.643635Z,2,"8,192",8,0,0,,,,,1,"4,096",/ADC/ADC-Windows/Resources/Production,,,,notConfigured,gray,-1,-1,"8,990",9,0,0,medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-ALL-Provisioning-514f0c5c70a00026] dca-pro1396/dca-pro1396.vmx,,,,,,ADC,ADC-Windows,vm106ad.dteco.com,Microsoft Windows Server 2012 (64-bit),,vm-2462,423f7969-9b4a-e9c6-6137-563f093b283e,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1407,poweredOff,FALSE,green,dca-pro1407.dtenet.com,connected,notRunning,gray,FALSE,,,2018-09-14T20:58:36.90313Z,1,"16,384",16,0,0,,,,,1,"4,096",/ADC/ADC-Windows/Resources/Production,,,,notConfigured,gray,-1,-1,"17,181",17,0,0,medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,8,none,never,,[XIO-ADC-ALL-Provisioning-514f0c5c70a00026] dca-pro1407-5768-tmp/dca-pro1407-5768-tmp.vmx,,vm-2307,,,,ADC,ADC-Windows,vm132ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-2307,423fc87d-8cfd-66c9-b620-adfdca8e18bc,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
dca-pro1414,poweredOff,FALSE,green,dca-pro1414.dtenet.com,connected,notRunning,gray,FALSE,,,2018-09-24T19:29:37.698802Z,1,"4,096",4,0,0,,,,,1,"4,096",/ADC/ADC-Windows/Resources/Production,,,,notConfigured,gray,-1,-1,"4,893",5,0,0,medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-ALL-Provisioning-514f0c5c70a00026] dca-pro1414-6710-tmp/dca-pro1414-6710-tmp.vmx,,vm-2319,,,,ADC,ADC-Windows,vm106ad.dteco.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-2319,423fffb5-da66-8573-0472-7c499bf10df1,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
